transaction_uid,property_id,price,transfer_date,ppd_category
{25E9DA80-957C-555E-E063-4704A8C066F2},c5f02ea771bf,285000,2024-08-13,A
{1EAE3DF7-7D97-9EB1-E063-4704A8C09D02},bc0605e6d81e,155000,2024-06-26,B
{25E9DA80-904E-555E-E063-4704A8C066F2},2113dbdbcfca,122000,2024-09-25,A
{1EAE3DF7-7D7A-9EB1-E063-4704A8C09D02},9267e675226c,90000,2024-07-05,B
{25E9DA80-92FD-555E-E063-4704A8C066F2},beeaf263beae,95000,2024-07-05,A
{25E9DA80-9229-555E-E063-4704A8C066F2},9b756a2d99c6,74000,2024-09-20,A
{1EAE3DF7-7CC1-9EB1-E063-4704A8C09D02},e120ebbe637d,65000,2024-03-08,B
{25E9DA80-9162-555E-E063-4704A8C066F2},1f7f2a2e8145,175000,2024-10-10,A
{1EAE3DF7-7D38-9EB1-E063-4704A8C09D02},f0bebe697c4b,125000,2024-06-28,B
{25E9DA80-92A4-555E-E063-4704A8C066F2},8999a30d0372,210000,2024-10-04,A
{1EAE3DF7-7D7E-9EB1-E063-4704A8C09D02},566b3bcfacfb,80000,2024-06-11,B
{25E9DA80-95BC-555E-E063-4704A8C066F2},89bfb13987d8,362000,2024-05-10,A
{1EAE3DF7-7905-9EB1-E063-4704A8C09D02},ed50e7c8992a,125000,2024-03-28,B
{2131FCF5-C326-86E8-E063-4804A8C0372B},322828b51a8c,100000,2024-05-24,A
{2131FCF5-C3E0-86E8-E063-4804A8C0372B},957e53818755,160000,2024-05-20,A
{2131FCF5-C4F6-86E8-E063-4804A8C0372B},4dc49325722f,56000,2024-08-05,A
{2131FCF5-C2D0-86E8-E063-4804A8C0372B},2f0488582f07,105000,2024-04-05,A
{2131FCF5-C340-86E8-E063-4804A8C0372B},484126cad938,270000,2024-03-22,A
{1EAE3DF7-7903-9EB1-E063-4704A8C09D02},abd914ee2bca,120000,2024-07-10,B
{2131FCF5-C4DA-86E8-E063-4804A8C0372B},e6037e15591e,77500,2024-07-04,A
{2131FCF5-C2DC-86E8-E063-4804A8C0372B},58080f4e5472,67500,2024-08-02,A
{2131FCF5-C375-86E8-E063-4804A8C0372B},b2b4cb343e29,94950,2024-08-09,A
{2131FCF5-C531-86E8-E063-4804A8C0372B},b4850054a820,120000,2024-08-02,A
{1EAE3DF7-78FC-9EB1-E063-4704A8C09D02},7ffec7865572,46500,2024-06-21,B
{2131FCF5-C557-86E8-E063-4804A8C0372B},643e24d1ccba,90000,2024-08-09,A
{2131FCF5-C40A-86E8-E063-4804A8C0372B},4bb1ad61238f,190000,2024-04-18,A
{2131FCF5-C2E3-86E8-E063-4804A8C0372B},3d277b8a52f2,430000,2024-05-02,A
{2131FCF5-C30B-86E8-E063-4804A8C0372B},d20a690db6e7,85000,2024-08-16,A
{2131FCF5-C2F0-86E8-E063-4804A8C0372B},147473005403,80000,2024-04-12,A
{1EAE3DF7-78F3-9EB1-E063-4704A8C09D02},1a21907dbe99,120000,2024-07-03,B
{2131FCF5-C392-86E8-E063-4804A8C0372B},56a48aabd3e4,88000,2024-05-01,A
{2131FCF5-C4CF-86E8-E063-4804A8C0372B},76589c09e7b5,234950,2024-02-09,A
{2131FCF5-C2EC-86E8-E063-4804A8C0372B},8f68d4d6935c,73000,2024-08-07,A
{2131FCF5-C4DC-86E8-E063-4804A8C0372B},95d5cb41473a,362500,2024-06-28,A
{2131FCF5-C515-86E8-E063-4804A8C0372B},a456c6aa68b8,85000,2024-08-19,A
{2131FCF5-C349-86E8-E063-4804A8C0372B},7d0c9023a542,141000,2024-04-10,A
{1EAE3DF7-78FA-9EB1-E063-4704A8C09D02},93bc33bf8285,68000,2024-06-28,B
{2131FCF5-C2DF-86E8-E063-4804A8C0372B},50a88806daa5,82250,2024-04-19,A
{2131FCF5-C4D4-86E8-E063-4804A8C0372B},b2014690d14e,284950,2024-02-23,A
{2131FCF5-C4DF-86E8-E063-4804A8C0372B},2b36b59986ee,135000,2024-07-10,A
{2131FCF5-C35C-86E8-E063-4804A8C0372B},36c2850bd2aa,110000,2024-08-21,A
{2131FCF5-C510-86E8-E063-4804A8C0372B},22e0353472eb,60000,2024-04-12,A
{2131FCF5-C317-86E8-E063-4804A8C0372B},ed1de68e77b4,255000,2024-07-18,A
{2131FCF5-C4E4-86E8-E063-4804A8C0372B},1d8bad83d519,50000,2024-07-30,A
{2131FCF5-C30E-86E8-E063-4804A8C0372B},090f6fb31c3f,190000,2024-03-20,A
{2131FCF5-C36A-86E8-E063-4804A8C0372B},b30d1e0b2f1a,112000,2024-03-28,A
{2131FCF5-C383-86E8-E063-4804A8C0372B},4056ef11dfc1,105000,2024-04-12,A
{2131FCF5-C2ED-86E8-E063-4804A8C0372B},2b7a7af36dee,242000,2024-03-07,A
{2131FCF5-C37F-86E8-E063-4804A8C0372B},cb671427d699,165000,2024-04-23,A
{1EAE3DF7-78FB-9EB1-E063-4704A8C09D02},48766c537da5,131000,2024-03-22,B
{2131FCF5-C312-86E8-E063-4804A8C0372B},5cf549287128,175000,2024-03-28,A
{2131FCF5-C525-86E8-E063-4804A8C0372B},b834d0e1b245,90000,2024-03-19,A
{2131FCF5-C341-86E8-E063-4804A8C0372B},bdfd1246ac0b,112000,2024-07-12,A
{2131FCF5-C2F8-86E8-E063-4804A8C0372B},344fd38c5f89,500000,2024-08-07,A
{2131FCF5-C50F-86E8-E063-4804A8C0372B},f47af0c89c54,84000,2024-08-17,A
{2131FCF5-C33A-86E8-E063-4804A8C0372B},e6fa3edb29dd,105000,2024-04-09,A
{2131FCF5-C3B9-86E8-E063-4804A8C0372B},ef416adfa9cb,181500,2024-07-29,A
{2131FCF5-C2E4-86E8-E063-4804A8C0372B},a11ed8eba023,190000,2024-07-22,A
{2131FCF5-C335-86E8-E063-4804A8C0372B},949f422ecde6,70550,2024-08-02,A
{2131FCF5-C301-86E8-E063-4804A8C0372B},a9dd73c1c0df,98000,2024-07-15,A
{2131FCF5-C2EF-86E8-E063-4804A8C0372B},1450dcc19c1d,61500,2024-04-12,A
{1EAE3DF7-7901-9EB1-E063-4704A8C09D02},98215d0b9e61,70000,2024-07-19,B
{2131FCF5-C315-86E8-E063-4804A8C0372B},c3cd51616ef7,208750,2024-08-12,A
{2131FCF5-C4FB-86E8-E063-4804A8C0372B},df07eccc8eee,210000,2024-07-09,A
{2131FCF5-C30F-86E8-E063-4804A8C0372B},ac85ee54f98d,256000,2024-07-23,A
{2131FCF5-C550-86E8-E063-4804A8C0372B},47c1c271efc9,142500,2024-07-12,A
{1EAE3DF7-78FF-9EB1-E063-4704A8C09D02},6f09dd4a4ffa,105000,2024-05-31,B
{2131FCF5-C548-86E8-E063-4804A8C0372B},4fd7a4832c1f,119000,2024-03-27,A
{2131FCF5-C3EA-86E8-E063-4804A8C0372B},81b55c15bf7c,270000,2024-03-22,A
{2131FCF5-C55C-86E8-E063-4804A8C0372B},69368628c56c,195000,2024-08-09,A
{2131FCF5-B9CD-86E8-E063-4804A8C0372B},48517c190033,390000,2024-08-13,A
{2131FCF5-BBBC-86E8-E063-4804A8C0372B},3e10bcb6088d,260000,2024-07-26,A
{2131FCF5-BA98-86E8-E063-4804A8C0372B},269ecf67f532,275000,2024-08-14,A
{2131FCF5-BC31-86E8-E063-4804A8C0372B},53e979048f50,392500,2024-04-24,A
{2131FCF5-BDEE-86E8-E063-4804A8C0372B},9dc838f45c2e,287000,2024-08-12,A
{2131FCF5-BB8B-86E8-E063-4804A8C0372B},9826e42dc71e,399995,2024-04-03,A
{2131FCF5-BABF-86E8-E063-4804A8C0372B},e1e7517254cc,335000,2024-07-26,A
{2131FCF5-BD94-86E8-E063-4804A8C0372B},319ff6e861e3,639995,2024-02-29,A
{2131FCF5-BBC0-86E8-E063-4804A8C0372B},76ec4b76a440,144000,2024-07-31,A
{2131FCF5-BB5F-86E8-E063-4804A8C0372B},c4898c83c882,445000,2024-04-03,A
{2131FCF5-BB49-86E8-E063-4804A8C0372B},4f2164c3ff0f,118000,2024-03-25,A
{2131FCF5-BB61-86E8-E063-4804A8C0372B},ed4f20f2c79b,164000,2024-03-28,A
{2131FCF5-BB6B-86E8-E063-4804A8C0372B},7336895e8027,475000,2024-08-08,A
{2131FCF5-BE05-86E8-E063-4804A8C0372B},1b54cf4e5ab4,370000,2024-03-28,A
{2131FCF5-BC1C-86E8-E063-4804A8C0372B},40b2153049a5,310000,2024-03-28,A
{2131FCF5-BDF0-86E8-E063-4804A8C0372B},14031a5b0fa7,282000,2024-06-21,A
{2131FCF5-BAB1-86E8-E063-4804A8C0372B},197ce38cfcd4,280000,2024-07-31,A
{2131FCF5-BBCC-86E8-E063-4804A8C0372B},2f861231cf59,335000,2024-07-19,A
{2131FCF5-BA99-86E8-E063-4804A8C0372B},a095897cf0fc,340000,2024-04-04,A
{2131FCF5-B9B8-86E8-E063-4804A8C0372B},07d23630b264,467500,2024-03-26,A
{2131FCF5-BA4A-86E8-E063-4804A8C0372B},37e3f6c4b8ec,65000,2024-04-26,A
{2131FCF5-BBD7-86E8-E063-4804A8C0372B},f2e5c7f4e72e,340000,2024-07-24,A
{2131FCF5-BA3A-86E8-E063-4804A8C0372B},4974d41c38b1,107500,2024-07-23,A
{2131FCF5-BC1E-86E8-E063-4804A8C0372B},1db6a44ce565,795000,2024-07-31,A
{2131FCF5-BB2B-86E8-E063-4804A8C0372B},8ac5ffba690b,67500,2024-08-09,A
{2131FCF5-BB2C-86E8-E063-4804A8C0372B},4e429da48f70,450000,2024-04-04,A
{2131FCF5-BAD8-86E8-E063-4804A8C0372B},5d224aec522c,390000,2024-07-25,A
{2131FCF5-BBC1-86E8-E063-4804A8C0372B},84dd79d6ac2e,885000,2024-07-15,A
{2131FCF5-B9C4-86E8-E063-4804A8C0372B},22e60a85e9b0,285000,2024-07-11,A
{2131FCF5-BA33-86E8-E063-4804A8C0372B},e7d7d195e3c9,425000,2024-08-02,A
{2131FCF5-BB0D-86E8-E063-4804A8C0372B},282bb6d28989,770000,2024-08-02,A
{2131FCF5-BB80-86E8-E063-4804A8C0372B},79e2f2ab1146,193000,2024-08-06,A
{2131FCF5-BA47-86E8-E063-4804A8C0372B},d15ba3f7e283,235000,2024-08-16,A
{2131FCF5-B9BA-86E8-E063-4804A8C0372B},02f4d42d1cd4,325000,2024-08-09,A
{2131FCF5-BB87-86E8-E063-4804A8C0372B},9ca413ab7e74,185000,2024-08-16,A
{2131FCF5-BBD6-86E8-E063-4804A8C0372B},4729d4fb02af,261000,2024-07-05,A
{2131FCF5-BDC5-86E8-E063-4804A8C0372B},cc7a5bded6a8,327000,2024-04-18,A
{2131FCF5-BAD5-86E8-E063-4804A8C0372B},fdb54ba57822,698000,2024-04-03,A
{2131FCF5-B9E7-86E8-E063-4804A8C0372B},45f140094491,275000,2024-07-25,A
{2131FCF5-BBFB-86E8-E063-4804A8C0372B},c973f5be4713,155000,2024-03-28,A
{2131FCF5-BDFC-86E8-E063-4804A8C0372B},5d406688983b,320000,2024-03-25,A
{2131FCF5-BA35-86E8-E063-4804A8C0372B},a914bdd2f003,270000,2024-03-15,A
{2131FCF5-BC02-86E8-E063-4804A8C0372B},ab0c9e807a63,435000,2024-07-26,A
{2131FCF5-BA9A-86E8-E063-4804A8C0372B},67de17740992,240000,2024-08-02,A
{2131FCF5-BBCD-86E8-E063-4804A8C0372B},e62cf53a8bbf,685000,2024-07-30,A
{2131FCF5-BA49-86E8-E063-4804A8C0372B},df29c4c93ecf,273000,2024-04-05,A
{2131FCF5-BC23-86E8-E063-4804A8C0372B},d1bdd4e7fd94,560000,2024-04-12,A
{2131FCF5-BE0A-86E8-E063-4804A8C0372B},4b1348042303,190000,2024-07-19,A
{2131FCF5-BBEA-86E8-E063-4804A8C0372B},fd9845b6058d,210000,2024-06-27,A
{2131FCF5-BDF8-86E8-E063-4804A8C0372B},6f843a5d5c17,350000,2024-04-22,A
{2131FCF5-BDE7-86E8-E063-4804A8C0372B},60adb325a38f,295000,2024-07-23,A
{2131FCF5-BB07-86E8-E063-4804A8C0372B},ee334c2d426a,220000,2024-04-03,A
{2131FCF5-BA48-86E8-E063-4804A8C0372B},c150cb53e306,430000,2024-08-02,A
{2131FCF5-BACE-86E8-E063-4804A8C0372B},69cfd776f241,275000,2024-03-28,A
{2131FCF5-BB0F-86E8-E063-4804A8C0372B},e9e13c800061,450000,2024-07-29,A
{2131FCF5-BA0F-86E8-E063-4804A8C0372B},bf6c1af74c56,345000,2024-04-04,A
{2131FCF5-BA6B-86E8-E063-4804A8C0372B},7dd652eff0c5,295000,2024-07-22,A
{2131FCF5-BAB2-86E8-E063-4804A8C0372B},e8af0852dd7b,195000,2024-07-29,A
{25E9DA80-9070-555E-E063-4704A8C066F2},b319588889a2,370000,2024-06-28,A
{25E9DA80-8F7A-555E-E063-4704A8C066F2},f392dc4171b9,630000,2024-09-25,A
{25E9DA80-9231-555E-E063-4704A8C066F2},029c58f06ad2,580000,2024-02-16,A
{25E9DA80-91D0-555E-E063-4704A8C066F2},890fce614ff7,169000,2024-06-07,A
{25E9DA80-95C4-555E-E063-4704A8C066F2},c6bdbc80f866,385000,2024-10-11,A
{25E9DA80-95D0-555E-E063-4704A8C066F2},a473f2a0be81,540000,2024-10-11,A
{25E9DA80-92C9-555E-E063-4704A8C066F2},867e4b30cfda,256000,2024-09-20,A
{25E9DA80-923F-555E-E063-4704A8C066F2},06e933f8b96f,320000,2024-09-27,A
{1EAE3DF7-7D0C-9EB1-E063-4704A8C09D02},59bb55118c85,390000,2024-07-04,B
{25E9DA80-9104-555E-E063-4704A8C066F2},b91c65108f96,485000,2024-09-13,A
{25E9DA80-957D-555E-E063-4704A8C066F2},72077f6c30f2,190000,2024-06-18,A
{25E9DA80-8F7E-555E-E063-4704A8C066F2},67c12b42c544,268000,2024-09-27,A
{25E9DA80-8EF7-555E-E063-4704A8C066F2},2750e1a366c7,550000,2024-09-13,A
{25E9DA80-8F6F-555E-E063-4704A8C066F2},b0384f32263b,650000,2024-10-14,A
{1EAE3DF7-7D01-9EB1-E063-4704A8C09D02},825792647b9f,675000,2024-03-13,B
{25E9DA80-9016-555E-E063-4704A8C066F2},01ffb9fee625,515000,2024-10-10,A
{25E9DA80-9530-555E-E063-4704A8C066F2},581633df269f,513000,2024-01-12,A
{25E9DA80-9532-555E-E063-4704A8C066F2},575d3f1a8b9f,102000,2024-02-16,A
{25E9DA80-9027-555E-E063-4704A8C066F2},1379621290eb,467000,2024-09-25,A
{25E9DA80-956C-555E-E063-4704A8C066F2},b4da5f5ee380,473000,2024-02-23,A
{25E9DA80-8FFE-555E-E063-4704A8C066F2},aae08dd4325f,405000,2024-10-10,A
{25E9DA80-9065-555E-E063-4704A8C066F2},59b892ff96f7,271000,2024-09-25,A
{2ACACE8D-28BD-295E-E063-4804A8C0B0EB},6c4848e8599b,265000,2024-04-30,A
{25E9DA80-90AD-555E-E063-4704A8C066F2},a9369a55a75a,220000,2024-10-11,A
{25E9DA80-9220-555E-E063-4704A8C066F2},452f381e9c17,685000,2024-08-12,A
{25E9DA80-95C2-555E-E063-4704A8C066F2},98a770a720e5,504500,2024-09-13,A
{1EAE3DF7-7CEE-9EB1-E063-4704A8C09D02},690863931271,264000,2024-06-28,B
{25E9DA80-8F75-555E-E063-4704A8C066F2},e554707e506c,825000,2024-06-28,A
{1EAE3DF7-7D7C-9EB1-E063-4704A8C09D02},df6c344f9d7c,120000,2024-06-20,B
{25E9DA80-8F0D-555E-E063-4704A8C066F2},dffcbf499fd0,365000,2024-05-22,A
{1EAE3DF7-7CA9-9EB1-E063-4704A8C09D02},2ef3799cc200,98000,2024-05-24,B
{25E9DA80-9029-555E-E063-4704A8C066F2},ab6ee6306b07,132000,2024-06-07,A
{25E9DA80-8FE3-555E-E063-4704A8C066F2},1783acb4597e,365000,2024-10-11,A
{25E9DA80-906A-555E-E063-4704A8C066F2},0a72a7a50954,116875,2024-02-28,A
{25E9DA80-95CF-555E-E063-4704A8C066F2},0da7b64ad2e0,90000,2024-05-30,A
{25E9DA80-9097-555E-E063-4704A8C066F2},d728caacef42,96913,2024-09-30,A
{25E9DA80-8FB0-555E-E063-4704A8C066F2},2a943b335ae2,153000,2024-10-11,A
{25E9DA80-8FAD-555E-E063-4704A8C066F2},1390571d0514,225000,2024-07-19,A
{1EAE3DF7-7DB8-9EB1-E063-4704A8C09D02},6e7e732f534e,97000,2024-07-10,B
{1EAE3DF7-7CD6-9EB1-E063-4704A8C09D02},19dfb79ea5ab,222500,2024-03-14,B
{25E9DA80-9155-555E-E063-4704A8C066F2},07daa8e25c2d,302000,2024-01-26,A
{25E9DA80-911C-555E-E063-4704A8C066F2},c35ede77fc88,100000,2024-08-30,A
{1EAE3DF7-7DCB-9EB1-E063-4704A8C09D02},59140f81ce09,86000,2024-06-19,B
{1EAE3DF7-7C8F-9EB1-E063-4704A8C09D02},ac3056e369fb,90000,2024-04-19,B
{25E9DA80-9112-555E-E063-4704A8C066F2},97749925c150,117000,2024-07-05,A
{25E9DA80-958F-555E-E063-4704A8C066F2},085a16931207,171000,2024-09-13,A
{25E9DA80-9279-555E-E063-4704A8C066F2},61aa21a1c729,180000,2024-10-11,A
{25E9DA80-907A-555E-E063-4704A8C066F2},bf5bd8637f98,185000,2024-10-04,A
{25E9DA80-92C3-555E-E063-4704A8C066F2},a528cc1aef72,170000,2024-06-10,A
{25E9DA80-8F22-555E-E063-4704A8C066F2},7c772399ba7f,285000,2024-10-04,A
{1EAE3DF7-7C93-9EB1-E063-4704A8C09D02},40500077bd61,85000,2024-02-29,B
{25E9DA80-9159-555E-E063-4704A8C066F2},11d1cdbc3227,203000,2024-10-11,A
{1EAE3DF7-7D67-9EB1-E063-4704A8C09D02},86024e4107b1,115000,2024-03-22,B
{25E9DA80-900E-555E-E063-4704A8C066F2},6dd0b577184e,295000,2024-10-18,A
{25E9DA80-9224-555E-E063-4704A8C066F2},8dc4bbff07b3,126000,2024-07-09,A
{25E9DA80-8ED8-555E-E063-4704A8C066F2},d8c3ecb8ddc4,110000,2024-10-11,A
{25E9DA80-9063-555E-E063-4704A8C066F2},6062eb692fdf,170000,2024-10-29,A
{25E9DA80-8FC8-555E-E063-4704A8C066F2},d7d1e6d0ee11,130000,2024-04-19,A
{25E9DA80-9000-555E-E063-4704A8C066F2},fa89f84d4935,265000,2024-10-21,A
{25E9DA80-957A-555E-E063-4704A8C066F2},99541bf3d1cf,190000,2024-03-26,A
{1EAE3DF7-7D79-9EB1-E063-4704A8C09D02},3bcd6df695f3,70000,2024-02-01,B
{25E9DA80-8EFD-555E-E063-4704A8C066F2},0776e0f67247,112500,2024-05-31,A
{25E9DA80-9243-555E-E063-4704A8C066F2},f09803b5c4c4,105000,2024-05-31,A
{25E9DA80-8EEB-555E-E063-4704A8C066F2},b36d4f6e4991,170000,2024-06-27,A
{1EAE3DF7-7D04-9EB1-E063-4704A8C09D02},b17838e2ea2a,68000,2024-06-14,B
{25E9DA80-8EEF-555E-E063-4704A8C066F2},53046b23cc2a,154000,2024-10-09,A
{25E9DA80-9052-555E-E063-4704A8C066F2},7fc6a60ea65b,222000,2024-05-31,A
{25E9DA80-9010-555E-E063-4704A8C066F2},01c29df466a6,165000,2024-09-25,A
{1EAE3DF7-7D0E-9EB1-E063-4704A8C09D02},cce137193857,100000,2024-03-11,B
{25E9DA80-926D-555E-E063-4704A8C066F2},317daffecfb6,215000,2024-06-21,A
{1EAE3DF7-7C9D-9EB1-E063-4704A8C09D02},d0fce216f0fc,68000,2024-03-25,B
{1EAE3DF7-7D0D-9EB1-E063-4704A8C09D02},49189b8bbe83,50000,2024-04-03,B
{25E9DA80-95D8-555E-E063-4704A8C066F2},39b58ad58001,115000,2024-09-20,A
{25E9DA80-92F3-555E-E063-4704A8C066F2},6d584aca0595,118000,2024-06-28,A
{1EAE3DF7-7CEF-9EB1-E063-4704A8C09D02},30095c4ba97c,75280,2024-06-04,B
{1EAE3DF7-7C8C-9EB1-E063-4704A8C09D02},201477b8a81f,90000,2024-06-20,B
{25E9DA80-9042-555E-E063-4704A8C066F2},bd4308cfbee6,175000,2024-10-11,A
{1EAE3DF7-7CBB-9EB1-E063-4704A8C09D02},1db31f590956,120000,2024-05-20,B
{1EAE3DF7-7D73-9EB1-E063-4704A8C09D02},9665d27e5c2e,39000,2024-02-09,B
{1EAE3DF7-7DCF-9EB1-E063-4704A8C09D02},72c46bf0ec46,144000,2024-02-21,B
{25E9DA80-9271-555E-E063-4704A8C066F2},5a21c6124ca9,320000,2024-08-30,A
{25E9DA80-90F0-555E-E063-4704A8C066F2},35c324512f0b,312000,2024-09-09,A
{25E9DA80-8F2A-555E-E063-4704A8C066F2},5c9208078985,178500,2024-10-04,A
{25E9DA80-914A-555E-E063-4704A8C066F2},63ba3722c09c,213000,2024-09-27,A
{25E9DA80-9117-555E-E063-4704A8C066F2},2a76b0ef80de,225000,2024-07-05,A
{25E9DA80-900C-555E-E063-4704A8C066F2},024650bb0b60,163000,2024-02-02,A
{25E9DA80-8EE8-555E-E063-4704A8C066F2},73a8f7ac4151,145000,2024-09-19,B
{1EAE3DF7-7C98-9EB1-E063-4704A8C09D02},245afe2270d3,157500,2024-06-14,B
{25E9DA80-954F-555E-E063-4704A8C066F2},6a5ae53fd54d,729000,2024-02-19,A
{25E9DA80-923C-555E-E063-4704A8C066F2},d75ef1d80d87,350000,2024-01-26,A
{25E9DA80-930C-555E-E063-4704A8C066F2},ac80af2ad9ab,280000,2024-08-29,A
{1EAE3DF7-7DA1-9EB1-E063-4704A8C09D02},48577dd3578b,126000,2024-07-18,B
{1EAE3DF7-7D4D-9EB1-E063-4704A8C09D02},f2754f68cabf,100000,2024-07-08,B
{25E9DA80-92B3-555E-E063-4704A8C066F2},8cbff0be00d6,165000,2024-07-15,A
{25E9DA80-90C3-555E-E063-4704A8C066F2},ecfccfaa4b39,240000,2024-10-11,A
{25E9DA80-922C-555E-E063-4704A8C066F2},9df34a078822,425000,2024-05-24,A
{25E9DA80-95DB-555E-E063-4704A8C066F2},002b60bd9b24,115000,2024-07-19,A
{25E9DA80-92A0-555E-E063-4704A8C066F2},c6c456a5b07c,352000,2024-06-28,A
{25E9DA80-8FCE-555E-E063-4704A8C066F2},02864cbf4a22,75000,2024-10-09,A
{25E9DA80-9034-555E-E063-4704A8C066F2},6647abf11cde,302500,2024-07-12,A
{25E9DA80-8EF1-555E-E063-4704A8C066F2},c814b3dd4337,515000,2024-05-13,A
{25E9DA80-916F-555E-E063-4704A8C066F2},0af60d65fde3,410000,2024-09-20,A
{25E9DA80-8F6E-555E-E063-4704A8C066F2},33252bf97eea,140000,2024-09-12,A
{25E9DA80-915C-555E-E063-4704A8C066F2},c87e96e54607,325000,2024-09-27,A
{25E9DA80-8EDF-555E-E063-4704A8C066F2},d5b0ef5a50f1,281000,2024-10-04,A
{25E9DA80-900B-555E-E063-4704A8C066F2},3a596261c941,340000,2024-06-27,A
{25E9DA80-9551-555E-E063-4704A8C066F2},ff86e7f6e082,400000,2024-02-13,A
{25E9DA80-8F6D-555E-E063-4704A8C066F2},550e6bf5e4ea,410000,2024-02-05,A
{25E9DA80-9179-555E-E063-4704A8C066F2},c718d80ee72d,585000,2024-07-12,A
{25E9DA80-8F43-555E-E063-4704A8C066F2},0a40a3447cf4,655000,2024-07-12,A
{25E9DA80-91B4-555E-E063-4704A8C066F2},003bc52042fc,195000,2024-10-14,A
{25E9DA80-91B1-555E-E063-4704A8C066F2},c1ad01ea5c4b,237000,2024-09-20,A
{25E9DA80-956E-555E-E063-4704A8C066F2},75cfe80ae4ed,689995,2024-03-01,A
{25E9DA80-91A9-555E-E063-4704A8C066F2},8207441f978f,410000,2024-06-04,A
{1EAE3DF7-7CCF-9EB1-E063-4704A8C09D02},b5f88087c56f,28000,2024-05-31,B
{25E9DA80-8ED6-555E-E063-4704A8C066F2},6bfd1103aa62,557500,2024-09-13,A
{1EAE3DF7-7D35-9EB1-E063-4704A8C09D02},7cf69504db42,112500,2024-06-12,B
{25E9DA80-8FEF-555E-E063-4704A8C066F2},aec0a03554e9,235000,2024-10-18,A
{25E9DA80-8EFE-555E-E063-4704A8C066F2},87be2b72d9cc,205000,2024-10-08,A
{25E9DA80-901E-555E-E063-4704A8C066F2},d21a7f7fd249,220000,2024-07-12,A
{1EAE3DF7-7CA5-9EB1-E063-4704A8C09D02},fa83b5cbc59a,130000,2024-05-29,B
{25E9DA80-91B8-555E-E063-4704A8C066F2},def7136fd489,350000,2024-09-06,A
{25E9DA80-9123-555E-E063-4704A8C066F2},7c8a241b9a4a,265000,2024-04-26,A
{25E9DA80-95B1-555E-E063-4704A8C066F2},c8581b9fe984,285500,2024-05-28,A
{25E9DA80-952F-555E-E063-4704A8C066F2},e91712ce2995,324995,2024-01-09,A
{25E9DA80-9570-555E-E063-4704A8C066F2},be98e3bdf8fd,362895,2024-03-21,A
{25E9DA80-917C-555E-E063-4704A8C066F2},6d94ac801538,250000,2024-07-11,A
{25E9DA80-8ED7-555E-E063-4704A8C066F2},bd434df245c2,372000,2024-10-04,A
{25E9DA80-923D-555E-E063-4704A8C066F2},6037722b5580,403000,2024-05-24,A
{25E9DA80-9552-555E-E063-4704A8C066F2},f90e6060601b,280000,2024-02-16,A
{25E9DA80-91E9-555E-E063-4704A8C066F2},946c645a58c4,215000,2024-01-19,A
{25E9DA80-8F51-555E-E063-4704A8C066F2},7a01a5fc949d,270000,2024-08-16,A
{25E9DA80-904F-555E-E063-4704A8C066F2},c556f720891e,295000,2024-10-24,A
{25E9DA80-93AB-555E-E063-4704A8C066F2},a07d146598fc,225000,2024-09-27,A
{25E9DA80-8FCB-555E-E063-4704A8C066F2},cb4e4f289d54,275000,2024-08-30,A
{25E9DA80-91AC-555E-E063-4704A8C066F2},222e1b250f55,230000,2024-03-23,A
{25E9DA80-8F89-555E-E063-4704A8C066F2},d4d4f3751861,130000,2024-05-13,A
{25E9DA80-91B5-555E-E063-4704A8C066F2},817bc8ac283a,410000,2024-09-26,A
{2ACACE8D-1674-295E-E063-4804A8C0B0EB},2ecf9dfe8eae,220000,2024-09-27,A
{2ACACE8D-1584-295E-E063-4804A8C0B0EB},3f028c76c2f2,145000,2024-12-10,A
{2ACACE8D-1814-295E-E063-4804A8C0B0EB},eb0339861cb6,215000,2024-12-06,A
{2ACACE8D-1691-295E-E063-4804A8C0B0EB},d9192eb75ef7,340000,2024-11-14,A
{2ACACE8D-1549-295E-E063-4804A8C0B0EB},751aa741b209,350000,2024-11-22,A
{2ACACE8D-1571-295E-E063-4804A8C0B0EB},ffb7705303fb,300000,2024-11-29,A
{2ACACE8D-17CC-295E-E063-4804A8C0B0EB},a4fe4e2167cc,465000,2024-10-18,A
{2ACACE8D-1791-295E-E063-4804A8C0B0EB},e536e95d2eca,436996,2024-04-11,A
{2ACACE8D-178C-295E-E063-4804A8C0B0EB},51c867466320,252000,2024-04-26,A
{2ACACE8D-1803-295E-E063-4804A8C0B0EB},c75725f311ec,215000,2024-07-04,A
{2ACACE8D-15D6-295E-E063-4804A8C0B0EB},0ae8e286766f,195000,2024-12-19,A
{2ACACE8D-17F7-295E-E063-4804A8C0B0EB},3c252515631e,235000,2024-11-15,A
{2ACACE8D-1775-295E-E063-4804A8C0B0EB},4e03a4935887,427995,2024-03-28,A
{2ACACE8D-1645-295E-E063-4804A8C0B0EB},d0ebb84583ec,137000,2024-11-13,A
{2ACACE8D-17A6-295E-E063-4804A8C0B0EB},340e22fbe38a,250000,2024-05-17,A
{2ACACE8D-1838-295E-E063-4804A8C0B0EB},108cd8ccae91,425000,2024-11-15,A
{2ACACE8D-1647-295E-E063-4804A8C0B0EB},d69398811881,290000,2024-10-25,A
{2ACACE8D-1657-295E-E063-4804A8C0B0EB},8f32caac60a0,385000,2024-11-20,A
